date,price_mwh_eur_DAM,electricity_demand_AT,electricity_demand_BG,electricity_demand_CZ,electricity_demand_DE,electricity_demand_DK,electricity_demand_ES,electricity_demand_FR,electricity_demand_HU,electricity_demand_NL,electricity_demand_NO,electricity_demand_PL,electricity_demand_RO,electricity_demand_SE,electricity_demand_SK,irradiance_AT,irradiance_BG,irradiance_CZ,irradiance_DE,irradiance_DK,irradiance_ES,irradiance_FR,irradiance_HU,irradiance_NL,irradiance_NO,irradiance_PL,irradiance_RO,irradiance_SK,irradiance_TR,air_temp_AT,air_temp_BG,air_temp_CH,air_temp_CZ,air_temp_DE,air_temp_ES,air_temp_FI,air_temp_FR,air_temp_HR,air_temp_HU,air_temp_IE,air_temp_IS,air_temp_IT,air_temp_NL,air_temp_NO,air_temp_PL,air_temp_RO,air_temp_SE,air_temp_SI,air_temp_SK,air_temp_TR,wind_power_onshore_AT,wind_power_onshore_BE,wind_power_onshore_BG,wind_power_onshore_CZ,wind_power_onshore_DE,wind_power_onshore_DK,wind_power_onshore_EE,wind_power_onshore_EL,wind_power_onshore_ES,wind_power_onshore_FR,wind_power_onshore_HU,wind_power_onshore_IT,wind_power_onshore_LT,wind_power_onshore_LU,wind_power_onshore_LV,wind_power_onshore_NL,wind_power_onshore_NO,wind_power_onshore_PL,wind_power_onshore_RO,wind_power_onshore_SI,wind_power_onshore_SK,hydropower_reservoir_AT,hydropower_reservoir_DE,hydropower_reservoir_FR,hydropower_reservoir_RO,hydropower_reservoir_SK,time_series
2023-01-01,16.38,164216.2,91842.7,144065.6,1104622.2,81024.4,502223.4,1131234.7,93830,261279.5,413462.2,331949.8,103498.7,395865.6,68008.2,54.85534079208333,86.24836308623333,42.304719507916666,33.193571625,13.047704909583333,88.75267047383333,44.306754053385,52.123525680583334,26.884445052916664,5.659525298333333,32.37236980541667,66.91744878625,29.58313880833333,115.38711206666666,277.4738908333333,278.95251791666664,278.060325,282.11798541666667,285.18914375,283.624985,271.50916375,285.47649416666667,283.69518166666666,281.92554291666664,277.57480416666664,262.2047704166667,282.03183458333336,285.21802541666665,265.9373954166667,285.60551833333335,280.70132541666663,269.57790833333337,282.08873708333334,278.467955,274.78263208333334,2904.93911345546,44930.795983164004,616.8303773306,2923.7907236759997,846493.51689931,70976.443405098,2521.33040125,430.783924015,183102.423415645,255283.407119741,2211.17065834,1131.93346726192,2691.450341882,1487.480159844,964.20660084,117597.489823979,24680.72004664,63626.319858555005,19224.832782343,40131.785872146,45197.3574563989,10324.05,1929.77,36680.68,17946.25,736.91,1
2023-01-02,124.37,182218,103898.6,170844.6,1248147.2,92744.1,605855.9,1277543.3,101601,303595.9,452127.3,396614.3,120249.4,456553.9,71401.6,53.09804843625,87.73109347631667,36.51644301666666,27.436810591666667,6.879776559166667,62.298845379791665,35.73171628471667,49.97199288416667,18.766888902083334,4.916554873333333,28.106238735833333,67.46647133124999,21.343104792055417,117.35539782500001,276.5670620833333,278.75961666666666,277.34756166666665,279.9631170833333,283.24457875,282.069365,266.49994166666664,282.9340945833333,282.84261791666665,280.86249000000004,276.04681375,270.09460416666667,281.8908920833333,282.0806108333333,264.3394241666667,282.83733416666666,279.8571733333333,265.3127004166667,281.5468245833333,278.8474391666667,274.66730666666666,3610.8064775194,31739.758919232,357.73592748344,2342.9713293,765048.59787175,49728.71385713,3521.9345551,133.875536057175,35646.215728104245,122388.051803556,1649.314379006,3974.7397236473003,1573.5610181699,1267.695537716,1092.311095184,81768.26030566,9314.4305890384,49879.042945076006,13553.788508347,45379.66698696,33914.3149052076,10293.44,1708.06,34625.54,17000.24,727.94,1
2023-01-03,146.63,201079.4,116173.6,188697.6,1483197.8,103650,690007.8,1471374.2,114947.5,331227.2,469971.1,450283.2,142631.6,478805,79414.2,19.221781600416666,85.96438126766667,31.344190492916667,29.33716828333333,22.408616494583338,92.11237728191666,51.48963437424833,26.654917245208335,23.821014074166666,5.9496095,26.885300658333332,60.835303341666666,26.517604852625,117.81236644166667,276.36827958333333,279.30617666666666,275.9249766666667,278.41129,278.57699125,280.2594975,264.9180020833333,280.29568375,282.36725041666665,279.88997708333335,283.38149541666667,269.75269791666665,281.74065041666665,279.22125124999997,262.85824375,279.12795750000004,279.30546,263.9293225,280.21244541666664,278.38502750000004,274.8208995833333,2511.83582178749,35820.189174588006,1043.5587958849999,966.5717357658,351145.32885262,60911.825029902,4453.9479648,244.425346112875,19753.4010144829,100963.52042819701,682.567872665,1651.92070816964,2621.309134094,778.052238784,2433.9824836,86904.186408015,7252.331782810799,44049.881512064,16709.556524985,3672.0954680740597,9647.84272354969,10751.23,1667.34,50112.36,16914.72,713.24,1
2023-01-04,118.68,200899.1,118325,192748.2,1501714,105838.1,703745.1,1507549.2,115352.3,334161.2,465405.2,455547,144835.6,486773,80415.1,45.98728832208334,57.013707402416664,22.41285735566667,10.519510233333333,5.5731241782500005,101.26758846679166,33.89858561488167,50.95678788166666,10.257859914583333,2.522441972083333,22.702451566666667,29.7364871275,37.818038296333334,116.04910284734054,276.115005,278.70794625,275.00325791666666,276.78966125,280.51470291666664,279.36641833333334,263.4692708333333,281.46768208333333,281.2694175,279.28333208333333,283.40651833333334,266.43003166666665,281.4733029166667,284.13951291666666,264.775725,276.87708125,278.0461325,264.5784254166667,279.98463250000003,275.95037291666665,274.81883999999997,7647.0361901182,49618.743156528006,593.42288995818,4702.705887768,1119490.96070154,97032.156871188,2095.54313267,650.375319306,15492.8926954602,189345.950577098,1873.733468145,3720.5737284392803,1174.259931972,1874.62440562,1016.88620578,135531.31731483,46587.119181144,49039.966691313006,16855.573112755,5326.36538235024,68960.82981286189,10496.54,1563.02,40585.25,14152.12,723,1
2023-01-05,140.40,197621.3,115585.4,191022.4,1481254,105647.9,657364.9,1463592.1,116466.2,331697.5,466274.3,439985.3,145187.5,480083.7,78870.8,31.672638324999998,77.24947833833333,34.18294974416667,22.967825458333333,16.139530361145834,103.84791648766667,32.32799936070417,34.315230471666666,21.664761519166664,3.762926605,18.524184595833333,43.64292215458334,27.237492447083337,106.50554153242375,279.02916,280.0317616666667,276.8910829166667,281.16691833333334,281.59761625,279.12101125,263.7329091666667,283.01446125,280.42773958333333,281.026465,282.5437283333333,266.02518833333335,281.1243504166667,283.2356066666667,265.51728041666667,279.6978495833333,278.44603624999996,266.44293666666664,279.69739458333333,280.16051583333336,275.2451691666667,26122.118350571,34679.781599736,2976.4160085504,6734.226278622,883490.42841818,51461.7048230208,5438.1120855,866.94133785775,8932.41345450394,105712.184175668,4891.57476031,7538.0237086714005,1880.362317521,1158.734541732,2446.87473998,102348.50431779701,37433.962968936,67748.169853688,79613.16207192,19575.972391425104,192384.794609855,10756.8,1816.7,36533.89,12397.14,791.83,1
2023-01-06,121.43,174548.9,114082.5,186943.6,1409521.4,103943,602728.2,1449849.4,114964.5,327692.3,468913.8,387100.8,145190.3,471056.9,73760.1,50.51050557666667,81.61901211233334,15.443050131666666,20.501904966666668,13.246853747333333,104.32876751366666,47.5543836804,47.1747069,33.183115494166664,2.913002935416667,16.407123073737583,54.94103431488583,32.72548403995834,94.84380989765833,277.14214875,280.50098333333335,273.93675041666665,279.57042416666667,280.94999083333335,278.229245,260.68478125,281.9902866666667,280.01241583333336,280.1511679166667,280.98251166666665,266.34332416666666,280.8420379166667,283.1501620833333,265.36541958333333,274.6664575,278.049455,264.39543166666664,278.5345420833333,277.8345570833333,275.53395875,4629.3491229234,41912.380242096006,5790.1662172035,1750.641012258,573805.68399665,91443.054494792,933.79071348,2418.40743442425,25044.05089450115,104974.285752098,1980.0652795,2539.26104792972,926.066507319,1127.458406376,971.0326967,111027.97921793401,62533.6099674,24573.617409652,54536.53547561,2659.2127565662313,49917.65392531335,10604.88,2030.6,34874.41,12807.87,650.71,1
2023-01-07,106.57,178275.3,111200.6,169172.2,1304640.6,92645,646134,1368350.1,107343.8,298104.1,444789.5,386776.7,140993,439973.3,72711,60.227902891666666,89.42500997166667,36.90832193333333,38.136419929166664,7.101540030583333,66.13702365733333,50.446129149822916,56.52228869875,36.67608516083333,2.916251529166667,21.218978690775,49.79084002634167,40.78936234875,95.02608101073751,275.18351958333335,276.97552041666665,273.17005083333333,278.9746641666667,280.7095908333333,280.1185395833333,258.85145125,281.77366333333333,278.4131208333333,278.14156541666665,279.96511625,268.75618000000003,280.6001175,283.4585591666667,266.84346875,276.61677375,275.89851708333333,268.04848,277.6062425,277.67790375,274.9877266666667,2839.94891276837,46815.820168572005,198.91056778023,1183.75667213286,514382.53230473003,74494.99297070601,4383.7464033,154.8225552175,198204.60342459998,209922.89418190302,635.7905733102,1589.4652072461001,1589.666124091,1139.565610332,1447.01900574,131333.637338818,45050.431210024,15669.0171881125,6719.7794930725,12742.099688955639,19514.29843647022,10442.63,1818.43,30812.58,13339.71,624.27,1
2023-01-08,89.00,174662.7,112449.6,168215.7,1257616.3,89755.5,611494.7,1317576.1,104621.8,281481.3,421279.8,381285.6,133174.9,426453.6,74382.1,39.11427112333333,87.79835431100001,25.725103215416667,22.309079041666667,15.92084809,39.05961763208333,33.64010659420416,36.81028911666667,37.270719835416664,3.59299574375,20.585787090220833,49.34522539359167,18.86204244,104.6871468092,273.75639583333333,275.8902145833333,273.80354958333334,276.61892125,279.6653833333333,283.94398958333335,262.39115458333333,281.6071875,281.7152725,279.4244391666667,278.75625833333334,271.6873958333333,281.23561,281.49610291666664,271.36416875000003,276.34460666666666,276.1001841666667,271.62731041666666,280.12799958333335,277.52736625,273.58172,3287.4144919995997,46103.237038404004,711.2924363216,1495.681679658,634204.58642454,76015.192639078,5263.3439838,320.94399660475,358690.99867096497,218983.610807157,3234.81723467,35537.8376912926,2410.782159204,1477.414104918,2022.8270242,119931.27935885501,69544.7774778,41792.177270862,21578.442928201002,56904.096828484,63166.738824723,11059,1678.01,34915.84,13504.47,602.22,1
2023-01-09,134.80,207515.2,119657.5,194524.8,1530906.8,103972.4,708444.2,1552524.1,115875.1,333660.6,442398.5,440266.8,145486.9,453603.8,80299.6,25.492806112500002,71.44928545229168,19.53615396625,25.7232307375,14.146928769875002,87.77034928041667,48.810545952525,16.400919947916666,19.974918329999998,3.2371825333333333,12.380234156791667,44.5068470278,13.365669605166666,116.86081644214583,275.38635916666664,275.9097675,272.69145541666666,277.17797708333336,278.55836958333333,283.09254791666666,264.47429708333334,279.4345666666667,282.07104499999997,280.75734041666664,278.77198875,271.2089808333333,281.5384070833333,279.77008083333334,272.09103375,277.40357625,277.32580875,271.97667,279.80813541666663,278.7014791666667,272.78573208333336,14386.462269499,43384.22682594,2768.8075951155,2343.42140838,677808.92467312,54441.792691594004,6586.7586536,3358.69910838025,206690.38854448398,266003.060849701,3970.26183764,83388.47682838001,2362.9452944590003,1608.69396271,2409.26572452,101999.56572026401,53453.005406548,31800.376101192,62583.54656679,26284.8563430648,100724.1041789856,10748.46,1585.6,47512.31,15044.29,648.1,1
2023-01-10,135.14,213865.4,121296.4,199224.2,1585511.5,104834.5,736286.5,1590249.6,120123.7,340088.8,441921.4,456137,149051.8,452053.9,82845.8,40.576668994583336,20.315894130833332,30.885204177083335,29.06680151666667,25.443851970833336,101.06788526533335,36.6569345184625,10.811523619583333,20.358351920833332,5.5579395125,12.776001005812502,23.464076560391664,16.360879910416667,109.599031709675,273.94060333333334,278.7230770833333,271.4878929166667,276.67928666666666,277.71634208333336,281.3638375,265.8009191666667,279.8963145833333,279.323795,279.2804875,282.02611583333334,271.4536716666667,279.08481291666664,279.75999875,271.0426958333333,277.25899875,278.51558666666665,271.8797891666667,277.80315791666663,277.09973333333335,274.07253625,30461.296399352,43476.132021504,5937.6208276200005,3123.866336916,676525.08504952,67746.534535834,5277.5292366,11188.439300185,71603.9712849696,173559.449163632,5280.02984726,76200.51784757001,967.153281288,1343.4438285200001,1707.8773778,116907.971974727,33359.964574339996,12751.614901295,61394.90985096,18704.3797785376,158770.140900878,11322.12,1734.13,48085.2,15778.42,777.48,1
2023-01-11,114.89,216570.7,122099.2,201475.7,1598925.8,106203,748563,1567444.2,119528.9,337616.5,437282,458014.6,152378.1,448013.4,83326.2,43.52188309333334,45.1030647375,25.229739433749998,14.1143199375,23.775873604166666,70.69639786708333,44.207158601516674,55.493810843333335,37.80033174583333,5.9769083499999995,22.553694138883333,32.03645709258333,55.5727994925,91.892121232125,273.61866249999997,277.32322,273.2217933333333,276.02265041666664,279.7508020833333,281.53970083333337,270.1109645833333,281.31303083333336,277.49547624999997,277.8968454166667,280.2547216666667,269.81474833333334,278.71173833333336,282.70531166666666,272.0840670833333,276.52762666666666,276.62700333333333,273.1514295833333,274.83741875000004,275.7713025,275.78237375,4752.7855101046,46566.798502224,2050.2335601155,2278.443190578,941951.37748317,96922.706623512,6539.2925882,2428.8153758075,79900.575581992,198887.519767762,2361.9096359747,29317.3679879492,1875.827553321,1660.802990962,2180.6282767,129626.261973743,68535.174342496,34185.203182387,49295.23100246,1276.524251683256,43998.959477152384,11255.31,1499.3,40885.14,14796.01,710.82,1
2023-01-12,118.92,216964.7,124915.7,200532.6,1609107.6,106582.3,757340.1,1572534.4,120513.3,344384.9,434937.9,455007.1,154905.9,440743.1,83891.6,56.442638015,35.825241275,38.558829762916666,13.900312154166665,8.05934647375,101.07380403416666,36.0107499821,42.93412060416667,7.6923711710000005,5.75379070084,30.840963459124996,22.704131404916666,42.306732617916666,93.41385659408333,275.04429999999996,275.5760720833334,273.2144725,278.60708208333335,280.78327625000003,279.79838291666664,273.6225083333333,281.4871479166667,277.4796641666667,277.1991854166667,281.3515966666667,266.71985708333335,279.08433916666667,283.19111375,272.43903666666665,278.8222175,274.93489,274.2995825,276.8505725,275.9662025,275.69082583333335,8543.7505008434,49795.298428512004,1238.8855549384,4565.257225968,1178609.70476076,68849.920722198,7016.7573813,1919.8317060925,42263.2154746601,223484.003677368,647.4578676076,15918.344346094002,2480.164386981,1876.793209112,2616.86256992,135532.013225439,34261.821031452,51158.431446244,8406.455398003,4150.129877405578,24779.8329224633,10581.35,1282.52,42009.72,14752.19,711.91,1
2023-01-13,121.28,213571.2,124850.5,197422.8,1561979.6,104663.9,759456,1540560.6,120002.1,338898.3,436044.4,452424.2,154268.4,443888.3,83789.6,42.77065005916666,42.158999380000004,28.067017975833334,31.102469554166664,11.052261182499999,94.81481631691666,51.71660518872083,40.19059154166666,28.908349166666667,4.694963585233333,20.469400041666667,42.4630715945,28.64872558916667,99.35051436666667,275.2097958333333,275.84545166666663,274.2435620833333,279.3796991666666,280.494755,279.9472754166667,273.1097291666667,281.29053541666667,277.3643625,277.1314229166667,280.4249541666667,264.37889291666664,279.11210625,281.52043166666664,270.19273541666666,279.73281375,275.4961670833333,271.19142916666664,276.9179295833333,276.36804,275.20558208333335,8051.646894169599,49508.180114484,427.64064883348,5271.043223904,1164530.24257648,97549.217251332,5892.5307408,1937.5619115175,42442.7012148899,203767.969575156,1189.46910369,11742.377862106601,2564.498190005,1848.904733728,2376.3672667,135433.40513120402,8830.2614974008,59961.006159070006,3038.3267719255,6170.646359392204,55074.996008159,10070.74,1749.66,44499.81,14079.09,722.62,1
