date,electricity_demand_AT,electricity_demand_BA,electricity_demand_BE,electricity_demand_BG,electricity_demand_CH,electricity_demand_CY,electricity_demand_CZ,electricity_demand_DE,electricity_demand_DK,electricity_demand_EE,electricity_demand_EL,electricity_demand_ES,electricity_demand_FI,electricity_demand_FR,electricity_demand_HR,electricity_demand_HU,electricity_demand_IE,electricity_demand_IT,electricity_demand_LT,electricity_demand_LU,electricity_demand_LV,electricity_demand_ME,electricity_demand_MK,electricity_demand_NL,electricity_demand_NO,electricity_demand_PL,electricity_demand_PT,electricity_demand_RO,electricity_demand_RS,electricity_demand_SE,electricity_demand_SI,electricity_demand_SK,irradiance_AL,irradiance_AT,irradiance_BA,irradiance_BE,irradiance_BG,irradiance_CH,irradiance_CY,irradiance_CZ,irradiance_DE,irradiance_DK,irradiance_EE,irradiance_EL,irradiance_ES,irradiance_FI,irradiance_FR,irradiance_HR,irradiance_HU,irradiance_IE,irradiance_IS,irradiance_IT,irradiance_LT,irradiance_LU,irradiance_LV,irradiance_ME,irradiance_MK,irradiance_NL,irradiance_NO,irradiance_PL,irradiance_PT,irradiance_RO,irradiance_RS,irradiance_SE,irradiance_SI,irradiance_SK,irradiance_TR,air_temp_AL,air_temp_AT,air_temp_BA,air_temp_BE,air_temp_BG,air_temp_CH,air_temp_CY,air_temp_CZ,air_temp_DE,air_temp_DK,air_temp_EE,air_temp_EL,air_temp_ES,air_temp_FI,air_temp_FR,air_temp_HR,air_temp_HU,air_temp_IE,air_temp_IS,air_temp_IT,air_temp_LT,air_temp_LU,air_temp_LV,air_temp_ME,air_temp_MK,air_temp_NL,air_temp_NO,air_temp_PL,air_temp_PT,air_temp_RO,air_temp_RS,air_temp_SE,air_temp_SI,air_temp_SK,air_temp_TR,price_mwh_eur_DAM,wind_power_onshore_AT,wind_power_onshore_BA,wind_power_onshore_BE,wind_power_onshore_BG,wind_power_onshore_CH,wind_power_onshore_CY,wind_power_onshore_CZ,wind_power_onshore_DE,wind_power_onshore_DK,wind_power_onshore_EE,wind_power_onshore_EL,wind_power_onshore_ES,wind_power_onshore_FI,wind_power_onshore_FR,wind_power_onshore_HR,wind_power_onshore_HU,wind_power_onshore_IE,wind_power_onshore_IS,wind_power_onshore_IT,wind_power_onshore_LT,wind_power_onshore_LU,wind_power_onshore_LV,wind_power_onshore_ME,wind_power_onshore_MK,wind_power_onshore_NL,wind_power_onshore_NO,wind_power_onshore_PL,wind_power_onshore_PT,wind_power_onshore_RO,wind_power_onshore_RS,wind_power_onshore_SE,wind_power_onshore_SI,wind_power_onshore_SK,hydropower_reservoir_AT,hydropower_reservoir_CH,hydropower_reservoir_DE,hydropower_reservoir_ES,hydropower_reservoir_FR,hydropower_reservoir_IT,hydropower_reservoir_NO,hydropower_reservoir_PT,hydropower_reservoir_RO,hydropower_reservoir_SE,hydropower_reservoir_SK,river_hydropower_AT,river_hydropower_CH,river_hydropower_DE,river_hydropower_ES,river_hydropower_FI,river_hydropower_FR,river_hydropower_IT,river_hydropower_NO,river_hydropower_PT,river_hydropower_RO,river_hydropower_SK,time_series
2023-03-03,215305.2,36220.2,264537.6,107814.1,188419.9,9914.8,201573.8,1592588,100682.2,25107.1,130825.6,788394.2,258073.6,1715558.3,50469.3,118418.6,79878.5,935085.3,31742.8,19454.3,21643.8,9782.9,22964.7,335347.5,414814.1,450567.6,152873,155919.5,124280.2,430492.7,41248.5,83061.2,148.56596484583335,111.70953009738751,88.89711702916667,97.34744294166667,59.04400536,143.334248675,220.76513245833334,125.115279875,104.38396668625,107.0839654499,94.1697515,137.8697561868333,186.21154978667502,62.27813277018,136.75984622916667,76.68974313333334,93.66708964166666,75.04163693583334,49.12998802083334,137.33767199583335,92.913416061125,152.9836213,88.59859377809583,141.8867663125,106.50560947499999,77.91722755416667,55.67730281789167,85.91419760416666,205.70512765438124,93.44545898083334,84.39155014583334,65.39893136375001,79.80887751666667,142.69846904166667,157.79808333269168,279.93413833333335,274.67970166666663,276.23287750000003,274.5947345833333,277.81365999999997,271.3516275,290.35316166666667,273.43660666666665,274.50475291666663,276.75054041666664,274.3249408333333,282.0814158333333,278.05632375,270.2228645833333,276.86822375,278.34143208333336,278.6513004166667,278.1634020833333,273.0540045833333,279.58207,275.58271291666665,274.74749,275.038415,276.43561,279.8311175,276.8876379166667,271.13703125,273.30606958333334,280.77129291666665,276.8171925,278.3485445833333,272.79885874999997,276.71106208333333,274.78612416666664,281.93894374999996,140.49,1305.4658799773301,3.601455725207,10636.779986742,171.177960073687,7.390596747,917.3753214943999,437.2566089031,148075.10721715,49185.409208443205,4926.8633064,1034.64293621325,47327.0154603385,11977.547422716,59683.1075883854,305.99517311935,355.09608930831,2556.287235018,2.753149250399999,9250.1124869884,2042.0189984360002,409.1298625068,2054.18049976,1.9890678592299997,40.3018303233852,21613.538184914003,59510.44070162,24005.474462142,14.4549528485,6314.2355908457,1.6821110657051999,46.49318103,4218.8105347965,20203.79243560379,8054.65,29877.51,1642.69,66923.03,52898.23,14188,378314.87,10912.47,14543.56,195962.19,487.06,51430.61,1070.65,35099.71,25159,36538.13,120854.81,62785.34,27151.43,31513.86,39210.08,9979.05,1
2023-03-04,187341.7,35768.4,239585.4,102557.6,167184.2,9456.5,179595.1,1363922.4,88373.5,23114.5,128175.5,697070.4,246202.2,1557417.1,46188.9,108360.2,73982.5,798521.4,29308.8,18238.2,19723.2,9773,23501.6,295665.7,401161.3,411876.7,133777.1,143014.5,120251.9,405597.5,36970.4,77134,120.39208,151.30296907049998,118.82735585,68.16469674583333,95.68427814,149.17260789348,220.332895375,110.07019554166668,76.86202356208334,98.64348326843083,61.785964961557085,112.58422404875,201.04636609795418,53.84435295449805,140.0013240888132,158.79712483333333,154.732716125,72.15590109583333,46.15121870833334,153.48162322791669,100.41063626479166,95.33905590416667,65.89427091355084,111.662291375,63.71491180833333,53.898727541666666,72.03253714116667,69.056765675,186.22667108240125,122.34971136708333,96.35511992916668,82.37985913249999,163.75803872916666,152.39478872916666,159.18994032733332,279.28458875,274.49543666666665,276.90824833333335,276.96717083333334,279.16734583333334,272.666855,287.7560470833333,273.3312041666667,275.5250829166667,276.3445879166666,272.4859,282.15470583333337,279.13789916666667,269.14527416666664,277.09145541666663,278.39314666666667,277.7104683333333,277.55531541666664,273.5149670833333,279.81513958333335,273.0998279166667,274.97843625,272.50350958333337,276.9855333333333,278.529745,278.74988041666666,267.831775,274.1553245833333,282.4194325,277.67826375,278.8220304166667,269.039265,276.85666833333335,274.63299624999996,281.32378166666666,112.24,10680.706308376499,11.70833253146,7475.5954484484,586.81674486214,22.032926624999998,189.94748480021065,2170.0742643006,428332.13941105,59258.078408452,5079.3116468,1551.44208641875,20913.8878834073,11654.239306734,59288.6735973518,590.410801409,2021.405039514,1067.99458027196,4.774402886399999,16277.415404438801,2904.135502222,224.623477818,2656.48818178,5.041375482169999,115.62381816598652,45606.891952802005,53447.380783616,56642.582788551,21.17249045,30683.653716042,5.02154390712,44.70714219,2717.37118350352,58966.8878339967,8108.06,25839.61,2444.67,63560.07,53087.65,13796.04,387023.1,10721.98,14425.26,198849.56,542.17,52970.9,1046.17,34952.55,25528.17,36769.16,117247.51,62853.4,27065.7,31262.68,39102.08,10825.22,1
2023-03-05,175766.3,34781.7,227634.3,104156.5,166703.4,8980.1,174752.4,1242480.9,88032.1,22803.3,118443.5,648411.7,242972.5,1494932.4,43743.2,104678.5,69329.4,692764.7,28502.1,16035.3,19237.6,9984.4,24129.7,277590.1,405049.9,371982.6,128653.9,133590.1,118573.4,414322.8,35572.6,74963.8,125.120924,105.63165987858333,130.451711125,68.2387186,138.18721409583333,162.56700304027916,215.396319125,82.92097091666666,82.45642786333333,118.15848915480001,76.01443685687501,135.39827966583331,153.27490311590833,51.27172470051042,135.50389272650958,130.949327,113.57876012500002,95.8578385,45.099395125,171.89927704291665,100.24419473541667,76.127048675,85.20653211955833,129.717749875,124.22898989583332,78.38716605416667,78.955447898125,106.083892,84.8325335298125,123.66174193500001,118.698993875,71.16145951041666,107.4629532,100.67736934583333,125.75173671035833,279.4954275,273.3752104166667,275.70687458333333,276.32679083333335,278.8438,271.29032916666665,288.61563333333334,273.9652633333333,274.98822208333337,273.3668645833333,270.2868991666667,281.33104291666666,279.2757204166667,266.37630958333335,276.7038616666667,277.6571691666667,276.75209416666667,278.1680191666667,269.65112916666664,279.86906416666665,272.02457458333333,275.73306125,271.15524166666665,276.4661645833333,278.64395625000003,277.06413791666665,266.0026933333333,272.08928291666666,282.13868625000003,276.07926375,277.19953625,267.70166208333336,275.83580708333335,274.32799625,281.54814708333333,122.39,9056.5212436728,16.30420018732,3822.2049484164,1752.0957022403,8.39032854105,664.4585014288,2689.925848794,304145.36308498,25926.2828318648,1277.26945674,2052.1284230175,25780.3757922753,7109.5754484405,21904.3094302046,517.81420483364,1706.29636835,9071.637227642,21.9929208,17840.5253402654,1251.745617951,110.60881301180001,885.8774680600001,3.826028003805,1977.2023554975299,25213.4839036574,24628.452065332,27553.152417998,94.9479537,20626.432314047,15.7903046392,24.99219915,2712.82364070324,55834.307768770595,7916.86,22812.23,2497.08,64609.16,54650.64,14014.94,417908.52,10043.93,14386.09,212935.88,578.25,55961.39,1069.59,34057.35,25275.03,35291.82,115000.67,63113.8,26841.82,31225.51,39015.18,10952.03,1
2023-03-06,216709.8,35415.1,261280.3,109587.6,191916.6,10364.1,201422.3,1583137.9,105276.8,26033,131134.9,760469.6,279126.3,1698859.9,49017.7,117146.3,78551.8,902477.8,32327.3,18516,21918.7,9840.2,23020.1,331900.4,453725,441339.3,150371,149764,121015.7,481097.2,39847.6,83147.4,152.28434004166667,102.47902473375,167.4367575,91.617852125,172.72809964583334,153.405960574,197.20523012499999,98.68518302083334,94.74667523916666,103.19893898175,81.54807306819083,173.55550361666667,120.45186347360418,57.65859438199583,122.002620883425,147.44371950000001,91.86603185416668,66.9308418625,75.68370647772916,128.56597201666668,109.65177448517083,86.54939658333335,96.67929504179166,142.8707048125,158.089191875,82.8163640625,79.74361638308334,96.09859279166666,76.40646042994167,138.20408624583334,175.07905300000002,82.36951220833333,111.82186904166667,100.20615514583334,158.95965882183333,279.7351645833333,273.59462041666666,276.90037,276.15100083333334,279.24093750000003,271.05723125000003,287.79934625,274.0467595833333,274.5175295833333,273.05846333333335,268.00173666666666,282.04684875,281.63022041666665,260.96217625,276.50017041666666,279.0139991666667,277.6182533333333,278.56670833333334,263.79625125,280.4492470833333,271.04337125,274.6737254166667,269.97737916666665,276.61911625,278.95001291666665,276.7107075,262.23311916666665,272.30138875,284.4187075,276.8707775,278.9302441666667,263.33882124999997,277.13857583333333,274.22330625,279.80114499999996,151.07,3397.3382775301898,125.0139698206,17408.8249634208,2100.9742026246,23.2028963016,1910.801577748,1450.205991702,252534.27018909,24085.6651217028,795.84669555,4333.2022416475,89278.0136499424,1715.7995633304,40956.2772320114,1252.2626547431,873.446524153,16623.47101261,29.844938016,31344.6526758436,1066.2559226215,387.12155715644,923.89545854,66.7197984113,2591.3898821000002,54263.6125134343,3323.3816917631198,15970.156280809,125.55738135,19454.355177354,11.8656671068,4.261541837999999,4684.24014212898,32537.3671832874,8127.02,24548.07,2585.73,65464.02,55399.2,14001.96,453141.88,9870.88,14285.05,225207.04,593.75,56090.59,1072.27,33581.02,24934.67,34134.51,111795.71,63264.39,26155.36,31349.83,38196.31,11415.84,1
2023-03-07,218857,35175.3,270681.3,107693.7,190610.8,10530.2,203198.4,1629123.3,109056.7,26410.8,135891.4,765883.6,283499.4,1719130.3,48965.4,119637.4,81505.9,930992,32659.5,19423.5,22148.9,9739,22953.7,338437.3,468264.2,451156.6,151300.5,152048,119271.8,496560.4,40915.9,84103.8,149.05104379166667,109.83834917333333,152.54975595833335,45.601484400000004,172.3419288,151.69588665875,199.59277966666664,96.93219660833334,83.97639373458334,94.64192774233334,88.45943070485417,133.77548237666667,119.47317357653749,70.99621158641666,97.49388054896417,129.85537620833333,80.03447004166667,135.64245354166667,73.99021026679166,146.08901251,95.12352132045417,78.97433069166667,93.59694908774999,140.0908705625,154.32853925,70.67623062083334,84.71813454358333,81.35950805416667,114.85810069429999,129.38635105833333,148.97616095833334,60.66760315833333,94.70915870416667,99.19908154166667,179.11990129254164,280.94559166666664,274.42118458333334,279.77865249999996,276.06190541666666,281.753,272.164855,287.01305874999997,275.58897874999997,275.30884583333335,273.32780333333335,267.91374875,282.59362375,283.74495666666667,258.50268375,277.3474175,281.32445791666663,278.25853083333334,275.0876104166667,262.97022541666666,281.19226041666667,271.57877291666665,275.99446083333333,270.40577791666664,278.2073833333333,280.36418541666666,275.7651354166667,259.73730041666664,274.2242570833333,286.06790875,278.53215458333335,281.3297933333333,262.3378,278.50946875,275.01038708333334,279.31376125,118.41,6204.4601727149,142.8194835876,27967.848934116002,1801.7611031740998,66.149509545,237.35689231445,4261.1400437639995,847675.05812494,80040.511213124,2438.76645732,4355.53809588,222852.156671574,4540.9557582405,101028.838763951,1916.6744170001998,1258.256120352,15519.3993790792,47.572752384,35219.484588542204,1660.566636346,1580.259466774,1399.7308916,64.48620979500001,1369.009544788,56669.925557389004,8056.0980756352,45283.42588245201,165.3367755,15536.27150728,11.228052004,16.73204313,18201.10530439778,64013.1134249513,7907.85,16368.12,2456.5,65476.53,50425.85,13418.24,470838.81,9131.58,14242.83,200688.44,593.09,56443.6,1619.51,32956.5,25298.04,33548.49,111464.52,63956.35,25509.79,31052.92,40311.67,11522.79,1
2023-03-08,216423.7,34861.9,273595.3,106239.1,189244.1,10697,202262.1,1633269.6,108143.5,26268.9,132084.7,751438.7,283694.8,1602397.7,48470.8,118272.9,82856.6,930781,32608.8,19231.1,21948.6,9668.9,22910.9,342725.2,473263.3,449615.4,151346.2,149154.1,117042.8,509320.2,40821.6,83168.7,143.25982791666667,100.456906569875,143.62180766666668,30.082193833333335,178.65745195,98.49992175016666,162.47261,76.24321630416667,55.485625524999996,131.50449421375,58.295907121791664,169.97122911416668,125.88432516296666,68.48768342608334,72.70342449890833,120.51645491666666,113.42279791666668,86.16186595833334,85.34725055058334,138.4000997625,94.78251428216667,29.8790313125,89.06902554333334,126.87824662499999,154.09825093102083,60.79388408333333,78.47259675958334,107.0828879,88.01390180815417,143.13121992083333,153.09568216646,80.30654134583334,104.39673779166667,109.67324106666666,179.98780600725001,281.4378825,276.95014875,281.81303958333336,275.42624166666667,282.39458958333336,274.96294416666666,287.0278,276.957775,275.13423374999996,271.53977375,270.89653375,283.03556125,286.4594470833333,258.91204250000004,282.21748833333334,283.9406695833333,281.91775375000003,275.00281083333334,263.43000624999996,282.96253041666665,272.20539333333335,277.85057624999996,271.95037958333336,279.13402041666666,280.46314375000003,273.87532500000003,260.61621291666665,274.8429325,287.7793204166667,281.11391833333334,282.77861875,261.97192375000003,281.08339958333335,278.68253875,280.6502341666667,138.99,13342.786476359699,307.7910372728,17210.655180264002,1363.1773962799,352.58655315,251.01060704375,3714.649123728,374137.88176674,7303.6038051053,4488.5719144,2740.84177776925,301834.531049646,19042.123311153,240981.357306648,4913.9526393672,3433.89967816,48687.716067309004,32.790751295999996,41161.906929050805,2787.136914422,1446.09168611,2757.846853,92.96923326000001,1694.07662748464,32354.023755220802,13319.534700111599,30584.987263178,370.96462725000004,39769.06494553,24.78668413,19.09580994,52434.1782771087,103244.0574654956,7843.22,16896.34,2079.13,67190.97,35157.05,15423.42,473237.08,9084.82,16507.81,220456.22,567,57607.59,1480.58,33734.41,25049.74,34092.28,115168.38,61514.73,25980.78,32303.53,40165.27,11489.71,1
2023-03-09,211994.8,34399.3,265818.8,103275.1,181536.6,10394.7,198478.3,1617272.3,108475.3,26926.9,128643.2,741282.1,278982,1497784,47703,117839.4,84188,918985.8,32996.9,19352.8,22643.2,9551.2,21970.3,342455.9,473300.1,454824.3,147853.8,147920.5,113901.9,508494.2,40600.3,82709.5,130.27997720833335,130.82413018791667,119.67117420833334,45.9472604625,174.19824405,165.68499020166666,216.65966591666665,59.5441183125,61.85991280625,115.57535201541667,114.41763071541668,191.97921675999999,128.69127458332085,81.92063458545833,108.84344607854166,102.069726125,97.76888625,33.1950098125,75.06688976894709,160.0121938125,122.2824767535,61.550711799999995,120.95593188875,77.17440109583333,180.71075194766664,52.49625882916666,84.37151183,54.22133298595225,123.39767573470834,107.10234841666666,136.07452708069167,82.85487015,93.17738539166668,73.72582820833334,182.9371052070833,283.6262775,279.72063125,283.90138583333334,280.7251475,284.27507541666665,278.62595458333334,287.62594375,280.79154,277.78384666666665,272.22813791666664,265.1242829166667,284.23030124999997,286.22344333333336,260.69927916666666,284.26317875,286.28627625,284.70214500000003,275.14751541666664,263.91854416666666,285.1525654166667,269.54171583333334,282.24894875,267.39843583333334,281.07727458333335,283.21520333333336,275.13068875,262.04531791666665,274.44964708333333,287.8703208333333,283.30941333333334,285.0668758333333,263.45021791666665,283.7208683333333,280.95141916666665,281.04019625,128.89,18356.7993686435,460.6058759186,30793.248832164,3077.717310045,418.44943455,383.8694881775,4865.24157615,535033.03296565,16843.532856304002,2255.1619755,6047.08916641,340324.32382923696,17642.513621016,230135.960782049,6246.425876691,4794.44340928,70148.535277172,25.357153824,52696.731864396,564.3835152646,1863.425400824,730.53792389,191.129863334,4723.0364571032,28970.3268755698,13849.102784478,20357.453514712,347.4016395,63023.638633790004,37.004235086,21.97496304,56746.941327692,122653.253867634,7790.46,21445.94,2228.69,66381.99,34096.38,14556.14,455817.28,8156.65,16347.83,212905.13,578.84,69886.7,1273.8,35477.11,24982.74,33638.11,116565.31,64061.08,26076.73,31530.66,39927.77,11892.87,1
2023-03-10,208453.4,34029.1,262701.6,101405.9,186094.2,10087.1,191736.6,1574869.8,105761.6,27064.6,126920.6,720037.8,269194.5,1507993.6,47166.8,115119.3,82167.5,905071.5,33398.5,19802.6,22795.2,9461.2,22043.7,341218,472352.8,445732.7,143176.7,144992.9,114816.5,495608.5,39777.5,81044.1,85.94165745833334,116.17308712333333,85.88195175,34.46123883333333,135.52602272083334,91.82135517833332,233.66040791666668,106.50914533333334,70.9292717925,84.07425813625001,133.22297916083332,150.5626855125,181.63943356287498,80.95072337275,81.35933624518333,105.96125958333333,133.38236775406276,123.16264514097917,95.36977857104166,144.6785066375,75.95023521541667,30.407279316666664,133.11284276041667,58.8119710375,99.82007920666666,33.66069825,90.37532689570624,68.12361703137917,154.7400111267083,147.13249992500002,81.22197576433332,91.87667417916667,97.73303608333333,121.98866760416666,160.71366559070833,283.94349041666663,278.26546583333334,281.51782833333334,278.8997358333333,284.63106166666665,275.8337854166667,287.9390575,281.21223791666665,278.27608125,272.8427125,264.1194791666667,285.71571291666663,286.4411166666667,264.8335995833333,281.70539791666664,283.72715791666667,283.8300483333333,275.198825,258.993315,284.6229333333333,268.6282279166667,278.62766416666665,265.42130583333335,280.26951916666667,282.991825,275.7133104166667,261.7945691666667,278.0622779166667,287.57896750000003,283.27394208333334,282.99166541666665,264.4124475,281.9059008333333,281.59765250000004,282.3555508333333,116.32,10683.5704952614,118.7239006733,44146.470875052,3935.2087612672,539.6509725,202.7805906844,4776.103110804,841126.46748877,13387.8867107986,3592.8557196,10140.914464915,279230.52795775497,16981.076464029,257025.685536676,2325.766722994,2786.55115186,23725.253462372002,28.291908984,81413.240451788,1887.923078819,1815.834054606,1404.5480469,72.375556366,4772.2736657088,90580.508999379,11589.9334589456,36015.087069587,95.0891866,32541.85337676,17.852011398000002,10.171733607,14546.481116178998,92031.332994783,7698.02,23213.3,1640.11,66787.25,36852.87,15039.81,474507.23,5464.96,15786.11,216679,594.4,74972.88,1198.81,36198.25,25316.18,32947.33,121931.16,68979.09,26796.22,31875.48,39847.25,11391.34,1
2023-03-11,184817,34107,234374,94697.2,171789,9439.1,174900.9,1359664.4,91715.4,24867.9,119368.2,629007.3,254695,1373316.6,44409.4,107421.2,75530.4,771052.6,28674.9,18067.2,20633,9342.8,21637,294124.3,445703,409832.1,125761.1,138723.9,115590.2,456675,35783.4,76353.4,123.90567025,134.7165481785,92.77959004166667,122.674953625,142.40092879166667,73.06440719583334,233.30756525,98.96624146145832,112.3642831875,118.8521695375,45.58602665375,167.08853360833334,164.41601988315833,66.99196764958333,67.42275582754166,96.58816760416666,117.20862086073208,41.9347827951,99.72696550758333,159.37542401666667,35.50689915583333,119.42234304166665,39.12945695333334,108.2583560625,153.89140059291665,132.92219866666667,87.10339244293749,65.46216676085832,114.64418796958334,111.22908391666665,97.71525335374999,97.30309881279133,126.49831800666793,111.68305966666667,157.91846917441669,282.54085333333336,274.19763458333335,278.6035225,275.0114625,283.64987041666666,272.98872291666663,288.69542958333335,273.52934875,273.7865083333333,273.4041295833333,266.98958166666665,285.79242708333334,287.42091208333335,265.130675,281.51533125,281.03260083333333,279.6546016666667,278.55081125,257.19015125000004,284.7988741666667,272.0097325,273.88822541666667,270.25910916666663,278.7834495833333,282.04210875,274.98847333333333,263.2889029166667,274.88139875,288.16966041666666,280.7872816666667,279.43375041666667,264.41198541666665,280.4829008333333,276.168705,283.55308125,96.34,28845.923933018297,76.3612316958,4839.906603077365,6212.102913758,31.254690165,190.94237378665,5620.528020066,550030.94072029,57238.850922946,3967.19086187,11666.1921819125,234575.41863477,14441.668412544,127495.357065384,2357.9285771041,5939.457266400001,56847.255044954,19.537681751999997,66179.286153192,1726.6601535270001,158.93949606194423,1576.89389444,40.849052502,5885.957820476,23979.3028258521,22712.17831334,57847.921947582,109.12026385,73348.7234907,35.378971602,7.8228251669999995,27151.113339348,210090.194271617,7553.77,21750.49,1644.96,66373.35,37472.23,14760.85,466464.66,4382.49,15700.96,217655.5,587.18,69169.94,1164.43,36334.58,25625.41,33159.47,124669.97,68728.54,26459.35,33419.54,37356.78,11348.52,1
2023-03-12,170754.5,32669.2,222131.8,98713.1,161257.6,9134.1,168165.8,1227980.7,90319.4,23415.9,110959.9,565207.5,246430.9,1225294.7,41175.2,101578.3,69870.8,667712.5,28488.7,16076.2,19433.6,9543.5,23282.2,279148.5,437110.3,364576.2,113243.7,130111.3,115547.7,453240.8,33705.9,74146.3,190.56602276626248,119.64723911083333,200.9161880416667,55.11420319166667,170.03738330833332,119.09911731833334,196.83388445833336,137.05759556760418,70.072225725,80.93091027916667,124.59057436416667,163.12073977083335,197.4164883728042,76.50056567166666,105.793437664,191.37827979627335,176.31968912970834,40.514002910083335,98.91025871250001,171.47819855,114.28561780083334,55.108893487500005,118.66243562083334,207.223219875,189.98708966125,40.91895965,89.03945122149999,136.574814319625,184.85898279026665,158.020760875,166.32939056583334,98.83209497115125,181.471652765625,173.44771876736252,131.80829922058334,280.5228975,274.31067916666666,276.6593258333333,280.6457204166667,277.86224250000004,275.70558666666665,288.99002916666666,274.0354183333333,275.9819425,274.21841958333334,269.38391875,282.76748291666667,288.24145791666666,264.21734458333333,284.27802375000005,278.7063954166667,276.73204458333333,282.9740883333333,258.804445,283.51423708333334,270.95126791666667,279.0402604166667,270.16685416666667,275.73381208333336,277.17050875,279.04828541666666,264.06886291666666,274.13570458333334,287.47363583333333,275.87398708333336,275.6539379166667,264.78495416666664,277.45910541666666,274.72231791666667,282.14974375,98.11,4226.38544780126,70.6913911627,40906.238431968,4556.6248388557,126.885786975,533.1783352037,1895.4837252132,506229.14423693996,56659.072210664,4945.8094214,6900.233334615,73789.44428675789,12951.679740182999,152786.233371016,1191.23458144691,1335.8191175910001,65389.542805246005,24.425887896,26880.9653769658,1751.498876462,1225.985484468,1531.1042139200001,65.968670147,9176.202958176,102879.397736286,17144.698789302,47819.264414655,20.039975065,35416.980187415,18.95903594,16.99945851,11449.42522552122,44576.1543796883,8029.74,21183.85,1577.02,66572.03,34510.84,14776.26,467287.92,4596.27,14264.6,216207.65,527.59,70138.35,1127.62,36412.84,25794.08,32932.93,123484.34,69439.29,25837.32,32775.25,35382.11,11289.6,1
2023-03-13,208018.4,33566.6,248656.1,106425.9,179031.1,11081.4,194467.1,1533014.1,106637.9,25799,128496.1,685646.7,265684.8,1355413.9,46624.7,113765.1,77531.6,867577.6,31740.1,18251.6,21819.8,9283.1,22743.7,323018.8,461968.8,434227.8,136878.6,147122,118363.4,486145,38242.5,81320.2,226.27430804270833,106.34719339416667,193.9420225,83.934230125,209.6257375875,161.59052073541667,131.722934875,70.65063620058334,69.61667848333333,25.684902565833337,120.92408318583334,197.54875527083334,208.12780798266667,102.98508442625001,139.47731466283332,184.23358523769164,157.877346469875,56.73014319083333,93.65145978375,179.59443198333335,75.58544436458334,50.70767784583333,98.67083647583333,212.683565625,226.06432483749998,88.25012720833332,53.93686590104167,56.22145495054167,162.45347247995832,184.3537786875,203.37944126624998,47.574066758485834,163.85975123425,113.96334329083334,105.83693868516667,279.8337970833333,278.94496625,280.52491541666666,285.57792208333336,277.58901958333337,279.5775208333333,287.14781,281.51177958333335,284.08330958333335,280.65216208333334,271.2037216666667,280.837225,287.1926741666667,265.10983416666664,286.02708416666667,282.1659045833333,281.55806333333334,281.65945875,260.7841191666667,283.4675804166667,273.0973716666667,284.05131083333333,271.84214000000003,278.12719999999996,277.32703291666667,285.50816125,266.45946583333335,279.92298208333335,285.84296875,277.149345,278.2612375,267.6717825,280.6024229166667,280.0402825,279.24989666666664,99.99,10727.8999639715,77.60171408407,49744.88944042801,801.4675608267,211.66087845,309.26095503323,4886.583090414,1048202.8311915,96575.861713562,5093.6295548,8750.0085394375,250101.908679008,21392.718032025,243641.514517709,2570.1415066756,4241.37638995,73832.255006213,37.115313,15261.2010859096,2185.345204572,1867.767742036,2118.52620892,11.7652796457346,250.559573440224,134618.66650276,18055.994178139998,60825.18345868,230.50062814999998,21916.890767621,20.2086225016,32.863238609999996,36868.6304882634,150641.753760274,7549.29,20732.27,1729.25,61733.28,35431.38,14883.21,414817.79,4607.59,13565.31,182434.09,516.99,71806.83,1309.11,37193.36,26050.46,32611.58,127887.03,69228.4,25931.06,33466.39,34549.36,11251.44,1
