date,electricity_demand_AT,electricity_demand_BA,electricity_demand_BE,electricity_demand_BG,electricity_demand_CH,electricity_demand_CY,electricity_demand_CZ,electricity_demand_DE,electricity_demand_DK,electricity_demand_EE,electricity_demand_EL,electricity_demand_ES,electricity_demand_FI,electricity_demand_FR,electricity_demand_HR,electricity_demand_HU,electricity_demand_IE,electricity_demand_IT,electricity_demand_LT,electricity_demand_LU,electricity_demand_LV,electricity_demand_ME,electricity_demand_MK,electricity_demand_NL,electricity_demand_NO,electricity_demand_PL,electricity_demand_PT,electricity_demand_RO,electricity_demand_RS,electricity_demand_SE,electricity_demand_SI,electricity_demand_SK,irradiance_AL,irradiance_AT,irradiance_BA,irradiance_BE,irradiance_BG,irradiance_CH,irradiance_CY,irradiance_CZ,irradiance_DE,irradiance_DK,irradiance_EE,irradiance_EL,irradiance_ES,irradiance_FI,irradiance_FR,irradiance_HR,irradiance_HU,irradiance_IE,irradiance_IS,irradiance_IT,irradiance_LT,irradiance_LU,irradiance_LV,irradiance_ME,irradiance_MK,irradiance_NL,irradiance_NO,irradiance_PL,irradiance_PT,irradiance_RO,irradiance_RS,irradiance_SE,irradiance_SI,irradiance_SK,irradiance_TR,air_temp_AL,air_temp_AT,air_temp_BA,air_temp_BE,air_temp_BG,air_temp_CH,air_temp_CY,air_temp_CZ,air_temp_DE,air_temp_DK,air_temp_EE,air_temp_EL,air_temp_ES,air_temp_FI,air_temp_FR,air_temp_HR,air_temp_HU,air_temp_IE,air_temp_IS,air_temp_IT,air_temp_LT,air_temp_LU,air_temp_LV,air_temp_ME,air_temp_MK,air_temp_NL,air_temp_NO,air_temp_PL,air_temp_PT,air_temp_RO,air_temp_RS,air_temp_SE,air_temp_SI,air_temp_SK,air_temp_TR,price_mwh_eur_DAM,wind_power_onshore_AT,wind_power_onshore_BA,wind_power_onshore_BE,wind_power_onshore_BG,wind_power_onshore_CH,wind_power_onshore_CY,wind_power_onshore_CZ,wind_power_onshore_DE,wind_power_onshore_DK,wind_power_onshore_EE,wind_power_onshore_EL,wind_power_onshore_ES,wind_power_onshore_FI,wind_power_onshore_FR,wind_power_onshore_HR,wind_power_onshore_HU,wind_power_onshore_IE,wind_power_onshore_IS,wind_power_onshore_IT,wind_power_onshore_LT,wind_power_onshore_LU,wind_power_onshore_LV,wind_power_onshore_ME,wind_power_onshore_MK,wind_power_onshore_NL,wind_power_onshore_NO,wind_power_onshore_PL,wind_power_onshore_PT,wind_power_onshore_RO,wind_power_onshore_RS,wind_power_onshore_SE,wind_power_onshore_SI,wind_power_onshore_SK,hydropower_reservoir_AT,hydropower_reservoir_CH,hydropower_reservoir_DE,hydropower_reservoir_ES,hydropower_reservoir_FR,hydropower_reservoir_IT,hydropower_reservoir_NO,hydropower_reservoir_PT,hydropower_reservoir_RO,hydropower_reservoir_SE,hydropower_reservoir_SK,river_hydropower_AT,river_hydropower_CH,river_hydropower_DE,river_hydropower_ES,river_hydropower_FI,river_hydropower_FR,river_hydropower_IT,river_hydropower_NO,river_hydropower_PT,river_hydropower_RO,river_hydropower_SK,time_series
2024-01-02,188786,33509.8,227828.9,110181.1,168343.1,11680,177878.4,1279365.1,98335.1,29055.6,136156.1,663103.2,314083.9,1478444.5,46385.9,104329.8,72440.5,729752.6,34314.7,15206.3,23576.9,8759.2,24322.1,315538,480264.6,404056.2,141378.1,125511.2,114987.1,515068.9,34154.8,72909.6,52.8114354458333,36.176140326249964,69.0094478708333,3.3242146437499596,44.88737246065413,36.473824166666624,101.1363258467083,12.51770970779163,7.448063287499959,6.869185708749956,16.89663487916662,63.69068565541664,67.48898102304163,3.2559711558332878,23.036207699408298,55.789662608333295,51.485110578916625,18.747070174374958,1.7257169249999487,67.43042459935414,14.873328997999957,3.2815179241666264,17.97240851322538,59.96632893749996,54.412091398749965,8.40435526324996,4.729264284999954,16.301794297083294,39.8321275374583,52.83432033524996,68.15109356874997,4.259495682999957,53.270510608333296,33.810157433333295,72.05842506249996,281.66729416666664,273.1151929166667,278.4793495833333,283.0196179166667,278.4157029166667,273.65790791666666,287.25438916666667,276.6029404166667,279.42208666666664,276.0624491666667,254.9371475,283.2652483333333,281.46951708333336,247.21075416666667,281.85625666666664,278.49652083333336,277.3490895833333,281.76093125,274.25688875,279.31042333333335,264.4107875,281.11153125000004,258.19996208333333,278.41666208333334,279.56574916666665,283.0497179166667,259.87606750000003,276.2288179166666,285.5506804166667,277.3237075,278.15285,257.5605983333333,276.45618541666664,275.71279625,278.2891266666667,56.00,8494.3100226852,144.585649115115,49685.552442708,1769.1852672424,478.99807350000003,134.789280443746,4474.837489764,969942.90833524,85005.58295567801,4608.7314143,2111.10519974,187261.118671771,12792.001501097999,258488.121469774,3072.3292928328,3438.80141297,50642.774550687,26.69515716,20626.4688110286,1091.255508752,1876.79498347,1527.8911518,42.26726010921,521.5917792032,128062.15210950501,59935.121741548,27409.733057792,283.17505175,35580.67877326,12.6283604616,29.95830195,43392.6113230372,71387.2108095256,12797.53,24986.83,1564.27,68377.79,49890.53,13383.56,478395.12,10931.45,15969.68,242282.19,475.14,78191.84,2714.55,43253.14,26630.3,43625.21,153911.58,52427.06,25625.99,28798.42,33845.27,13084.29,1
2024-01-03,188005,34853.9,232715,114466.7,166246.3,11642.4,178836.4,1325258.8,104178.4,30618.2,140165.1,672923.1,313534.9,1451933.6,46809.1,108307.5,74413.5,786510.6,35339,15025.5,24717.6,9919,25658.7,317462.9,491953,426293.3,143582.4,136322.6,121602,532861.3,36202.8,73552.7,41.50684441666663,57.05607812166664,50.21689669999996,22.582570709166628,36.88978591079163,52.83885158333329,115.6168910722083,30.030606845416628,22.593882408333297,5.154184950124956,17.15104466666662,62.71580069166663,53.16924693587496,3.394347592499954,36.52622072524746,42.62180737916663,49.19342432624996,26.114929654166627,1.7731738924999487,66.40815118262496,10.302004255958293,21.20656802749996,15.393971562616626,33.09169221666663,42.1402880583333,15.70339350999996,5.436915308333288,17.70728352166663,33.779798437137465,27.35158132499996,24.404450354999963,4.579153926249957,35.32312865624996,41.93658256011246,71.62471584166663,281.13308125,276.5580254166667,282.2239825,282.2214225,277.78470583333336,276.34486999999996,287.63412958333333,280.97684375,281.70895083333335,273.45507249999997,253.05722333333335,282.14611958333336,283.8905625,247.9315875,282.7675654166667,284.04773041666664,281.64225208333335,280.485365,272.81993625,281.1975195833333,262.3691704166667,281.54855541666666,256.99520916666665,279.05576708333336,278.4506825,282.2918325,258.31135875,277.47930791666664,286.3587079166667,278.1179720833333,280.17197541666667,256.4829879166667,280.551395,278.89570958333337,279.22270833333334,51.11,17308.054346876,402.548555418,49795.676104356,3012.0975044781,611.44027725,594.2067501428,6979.103751294,1198936.5109291999,95308.92498281001,5445.1420516,3930.2149618775,145000.6287237584,14812.205198120999,266988.333880835,6579.118997451,5727.3591914,37553.901708983,11.5274853936,51196.916104358,2076.215694842,1876.800373796,2162.607948,107.011910341,1684.040704602,121646.67928997801,53029.623570052,50483.34428102901,85.8376171875,78361.40541876,32.638811816,34.21025007,60502.773050212,129094.24985420599,12693.74,24482.04,1605.39,69740.95,51295.74,13630.3,432100.17,11107.13,16759.72,236495.03,467.79,78147.22,2693.89,43326.67,26593.34,43887.12,154280.72,52327.8,25578.46,33021.46,35012.17,13234.41,1
2024-01-04,190528,34939.5,233478.8,110148.3,168606.9,11828.4,179340.9,1343513.8,104288.8,31084.2,135154.9,677730.7,319679.3,1439707.2,46224.5,108077,75072.7,788285.9,35249.1,15585.5,25025.7,9566.6,25483.6,317289.3,506944.4,428089.7,143214.4,135162.9,120500.5,548093.8,36160.8,73574.8,38.04348263749996,55.53418147374996,58.1084674958333,33.20620615208329,78.92905498695829,60.3371643333333,106.70686087144578,24.233936782499963,21.757117870833294,17.31485197945246,11.17552501666662,84.87161069999996,45.81910627516663,3.912948637916621,48.36742137394996,65.58896847916664,54.08283436624996,34.56656809999996,2.0980681291666152,83.01003783174997,10.398958897916627,37.26741585416663,10.327808241554125,44.44352582499996,70.37225216666663,22.42901888124996,6.2369897874999545,14.299258094583292,40.3429050427083,45.81462016791662,54.6752048158333,6.34271397583329,62.881498037499966,33.576304670416626,62.41866097282735,282.21483916666665,275.7327404166667,281.15870416666667,281.03423791666665,280.0012795833333,273.9232416666667,287.8680570833333,279.30783916666667,278.2221445833333,269.95268375,253.49674875000002,283.94120208333334,282.30991416666666,245.66996333333336,281.4105045833333,282.7655045833333,281.3881216666667,278.57628375,268.6171220833333,281.5931758333333,262.59562875,279.9166333333333,258.45185083333337,279.02652333333333,279.84642375,279.8195904166667,255.9841370833333,276.27262875,284.4642,279.7858108333333,279.90559333333334,254.49846166666669,278.93382541666665,279.30687625,280.33396999999997,83.24,24613.3777480975,178.8093512704,41066.168414544,4317.9146296945,299.41175205,844.2475830077999,6577.286663058,805489.86541738,63343.531764744,6656.4689457,6670.0863467975,72903.8115760189,15902.213796963,179877.960420676,3058.5989195762,4192.1293241799995,26710.926719195402,7.5567152135999995,32989.9399259134,1049.01148749,1487.12044219,2050.4723533,56.587065106000004,3261.832833084,50924.987317372004,26995.121754196,46432.539922622,87.887988425,73091.88469301,23.441241226000002,25.28013846,22243.950704898598,161508.954567787,12960.96,24575.56,1604.39,74164.94,50262.56,14078.18,438436.95,11297.57,18336.88,240022.57,434.99,76869.5,2686.4,43363.57,25114.04,40196.13,154032.49,48888.87,25228.71,32737.35,35675.72,13290.51,1
2024-01-05,191212.9,34818.7,236151.9,108636.4,169913.3,11616.5,176051.4,1292412.8,105230.4,30713.5,133730.8,657177.7,320991.7,1476249.6,46736.8,107615.8,75703.5,776840.6,34226.2,16316.1,25141.8,9583.3,25266.3,318866.1,517515.6,404013.6,144181.7,135546.7,119642.6,533270.1,36139.9,73763.4,80.27957051666662,45.1920444333333,59.37805824166662,19.050716989583293,88.92729258112496,23.797486666666625,117.80980423887496,36.55884204916663,25.097501587499963,19.19079662445246,9.097143083333288,99.44072911249997,77.09641762916664,3.5791448208332874,38.24011491991913,53.217171412499965,55.67536900999996,36.61663462083329,1.9344623833332821,41.97769418549996,24.47067786374996,37.58441982916663,16.817928002595792,63.52923364999996,81.55682293749997,8.171141487916627,7.369980487499954,27.537409404166624,83.0885219629583,66.7219978414583,70.46659962499996,8.175508779166623,35.6592763833333,45.66522621524996,76.08507976889726,281.164655,274.0297229166667,279.78419625,279.7553575,280.31343166666665,272.91347333333334,288.46965458333335,276.29593166666666,276.6782366666667,267.85006416666664,256.09277208333333,283.2556375,279.5354104166667,246.3887895833333,279.2804929166667,280.4177379166667,279.1758745833333,277.9744666666667,267.9812125,280.89785624999996,263.37445625000004,278.75985083333336,260.0199616666667,278.1038775,278.80662624999997,279.4244233333333,255.85966666666664,271.7196579166667,281.10025291666665,278.8357425,279.36686875000004,253.1090025,278.19237541666666,277.4649508333333,279.28590249999996,94.07,3512.2521396377,186.9203449618,45376.355838996,3449.8697080988,19.6366566735,1376.5063070623,813.7790158512,466409.36315191,70662.76909414801,3104.01299433,1321.4973520335,231398.848507742,12443.21941032,87853.384613687,2698.0596737952,2368.19508086,35399.097959489,5.449381703999999,39762.445932284405,692.3008155896,1412.5385505240001,433.42367423,86.301883691,1329.436528052,81937.87705648,10674.72825812,19381.491142708,244.67261225000001,47901.600393982,19.1492162212,12.336937587,11301.243471898,57617.1836950467,12960.41,24468.48,1564.27,80690.73,52208.08,16242.65,439362.22,11428.22,17935.26,238427.99,468.16,76665.6,2736.11,43403.74,26882,38935.77,153771.92,64086.77,24859.2,33333.96,36098.85,13471.86,1
2024-01-06,168121.1,32804.4,223248.8,102157,158529.7,11028.2,162084.6,1222463.9,96092.4,28983.6,116547.4,589342.2,287594.4,1452983.9,40688.1,100893.9,71603.4,655539.2,31600.3,15242.1,23136.5,9308.6,24737.8,294716.2,498589.4,359605.6,130169,130434.9,114814.6,520124.8,34001.4,68214,58.1700027083333,11.573994314999963,19.780389320833297,17.790090914583292,56.13737200054163,36.69677929166662,124.36319530504164,18.532872316958294,16.65383113749996,21.206594553583294,14.148940349999954,77.05368122499996,94.66839231049998,4.151753916249954,43.96343970825246,18.509252058333296,20.839471469708297,39.53086467499996,2.2100459291666152,35.6767917620833,28.316359097916628,14.85587031249996,17.793791373729125,30.821124674999965,51.1734076958333,13.954523941666627,7.854781154166621,19.700835429166627,96.32062841259996,51.35184055088455,35.609621154166625,8.57480380708329,6.664399642916629,11.324185246691629,111.06758740891165,282.75156666666663,274.1304733333333,283.1011916666667,277.0704329166667,281.31701458333333,272.2442229166667,287.46879666666666,275.72084208333337,275.02664625,267.8646570833333,254.2318675,284.52803,277.9567133333333,248.64903041666665,277.37022291666665,282.8045441666667,279.97807958333334,276.37555125,268.22225625,280.7022775,262.00232958333333,276.66604708333335,256.77823625,280.94852208333333,280.34925291666667,275.78767,257.86267625,271.2250975,279.5012125,278.55537,282.35369041666667,255.22911125,279.00075125,277.43323875,277.66589916666663,88.68,3844.78594272974,285.5445998986,16412.61836214,4748.724120342,42.601225875,99.72928227573999,1074.32655361242,252427.46606935,61868.875041512,801.48683214,15382.21015286,206232.103202008,7130.505258234,125909.89485720101,4376.414088189,1590.481450796,14934.5156994374,4.228240884,45188.984504236,396.8096580124,417.276594306,299.348171144,231.616470422,7949.758228004,43583.108192937005,12157.6010227476,23280.888638187003,44.862248375,26082.768818585002,51.724899772,9.546776877,22718.4460900402,27078.8574898804,12679.46,23805.82,1411.47,77710.55,64384.51,18867.65,439012.91,11553.35,17022.12,238508.8,427.26,79880.2,2721.3,43485.54,27386.16,36797.33,152318.44,71643.71,24112.99,32099.04,35684.19,14164.99,1
2024-01-07,170547.3,33232.3,221638.4,99590.7,155778.4,10694.2,166304.3,1133768.8,95132.9,28606.9,118075.6,589595.5,288530.2,1471967.4,42281.4,99489,72101.9,628191.3,32443.1,13515.7,22935.6,9568,26113.7,280653.6,487607,357447.6,126353.7,123950.1,108886.3,504088.9,32442.4,69859.6,46.73093674999996,19.399544183749963,20.62800851666663,19.509137099999958,58.99401331991663,31.26396199999996,103.80542600668747,24.438650635833298,28.02197687499996,25.50437407612496,13.450724158333287,48.969622195833296,101.18581552645831,3.7787942395832874,41.22615409922413,24.835522887499963,16.987941644583298,21.529973464166627,1.7897680974999488,35.68084218191663,27.540751533749958,31.201538916666625,23.528354550333294,38.25648884999996,49.372810949999966,33.13627854416663,7.260391208333288,24.25559517837496,111.90607248958331,30.38551082108538,32.92798558749996,7.05510637458329,20.661413529166627,21.834405529833294,87.8825746490433,279.13153166666666,271.45726375,277.95169625,273.3078545833333,281.6577175,270.97732625,288.472875,269.59216499999997,271.9889166666667,266.67699208333335,254.83175791666667,282.91076208333334,277.11472375,256.10602083333333,275.76210958333337,277.8052241666667,276.5079495833333,273.87399,274.27703625,279.31838625,253.54866791666666,273.9443641666667,251.85555666666664,277.90901916666667,278.8485025,273.0408570833333,260.31776041666666,265.57423124999997,278.3982833333333,277.6367616666667,279.7716341666667,259.73695458333333,276.41219916666665,272.55797083333334,279.09414208333334,86.33,20180.29859883,125.4759984353,26736.072354264,4908.6070283379995,202.964830875,452.18466012389996,4883.181075642,518527.53514707,35691.956737052,787.13808596,19813.57291745,143627.376913586,22128.206945589,195453.325365018,6720.646347272,5341.44935044,2278.82318104936,34.618959288,64594.115435568005,922.309034001,1003.782408476,613.81837198,12.03740468512,4941.91635874632,87250.38264838801,17647.7112289664,37930.284474703,2.6101294415,45467.45532315,26.5749660696,22.80447366,54873.66142999,174136.955942661,11983.57,24019.41,1443.69,76519.82,65867.64,17523.79,415205.89,11771.75,14924.46,238243.38,459.65,79884.33,2718.95,43481.71,26913.96,36568.04,152124.14,72729.03,23961.43,31345.74,34519.64,13945.31,1
2024-01-08,219172.3,36540.5,270922.6,118273.5,194384.6,11913.7,209307.7,1589087.2,116626.5,29878.9,136849.9,754183.4,286172.6,1821518.7,51658.6,119328.7,82347.8,865357.1,37073.7,18467.4,25852.6,10076.6,24768.3,347610.4,504284.4,464206.7,160382.4,150194.7,128022.9,525158.7,39365.1,84106.3,55.463017958333296,30.22771187916663,32.8196707083333,30.86700135416663,21.738561975624965,47.7278265833333,107.2590565410833,38.2043450445833,43.30268822499996,28.90555184808329,12.126859514804124,82.53407663916663,93.29132554916663,3.7037816024999537,48.17932752785538,29.002304624999965,32.28553466124996,36.272191860416626,1.5650289187499489,53.57260161341663,31.98871387374996,38.246042791666625,20.850098818666627,37.409566341666626,40.04119321916663,31.678398395833295,6.992770691666621,43.76005996090413,50.21748976391663,21.84751527054163,26.037560832499963,8.69308509333329,42.2973667683333,41.01564410916663,76.41853580570414,278.3520779166667,267.9606145833333,271.84643125,270.3352825,275.58416916666664,268.24574666666666,287.89473875,265.09307958333335,268.50090125,267.32748583333336,265.6913754166667,281.86608583333333,276.42110125,266.2214895833333,272.87613791666666,272.67208666666664,270.83373375,274.58464541666666,277.28236458333333,278.637705,254.3839675,269.92124874999996,257.85556916666667,274.2026825,276.93174125,271.49876083333334,265.32910375,261.43062249999997,277.98392916666666,270.90064333333333,272.5902229166667,267.15760416666666,272.18349958333334,267.2732320833333,280.29817625,101.86,16384.432574126,132.4716480145,37001.924109696,2337.7174849356,210.9138372,176.64158151567,3703.1084118599997,572183.80877289,25975.8189867484,4508.7700574,5233.38698854,71871.408079457,19354.171629204,148938.445365122,5043.343465446,5256.0147850700005,29383.1984799375,43.787314488,53391.215743328,742.1120601087,1235.008774456,993.616032654,43.185194244,2150.5135410512003,112263.411291497,24076.3266893944,24409.894375106,36.1333310125,56613.74810212,23.538736239200002,41.40930738,46160.47380935,192988.970681014,11845.92,22694.48,1457.51,80886.92,71042.6,17475.84,388962.97,11223.34,14314.23,209877.74,463.75,76420.46,2720.16,43494.38,25686.21,37409.64,150836.14,70940.99,24399.43,31509.85,34805.69,13723.22,1
2024-01-09,225176.8,36323,281827.1,130261.1,194985.7,12239.1,218265.5,1649202,116552.2,28655.1,151203.5,782135.3,274227.1,1911826.8,53341.9,122493.8,84605,910803.7,34557.4,20153.3,24509.3,10323.5,26296.6,355409.7,479234.7,482965.7,161483.9,157286.4,134082.3,488186.9,41865.4,86643.5,83.5637410833333,61.1224886858333,48.6440450083333,55.039742691666625,42.5280917520833,54.790439624999955,99.13606598887498,58.96002523083329,51.03434644999996,20.63167495124996,14.477707348137457,53.3275839708333,62.91067897179163,4.049284799166621,57.0307456452333,48.0604635333333,58.2051587708333,32.437925985416626,1.9799452860499098,63.768276081666635,14.417035419166625,58.77787674999996,11.596193739166628,79.04509349999996,57.2546954708333,46.71860582708329,6.741729245833287,43.32074419238746,43.69724659137497,59.3415149728458,52.36596256249996,8.47883556333329,52.74019988749996,64.82217169708329,58.05881179627914,275.46257625,266.41748291666664,269.8892954166667,269.04298666666665,268.3135045833333,267.9954675,286.86669750000004,263.2619683333333,266.6759075,270.01913291666665,273.14681875,277.96395666666666,278.0052875,270.9293241666667,271.3969670833333,271.2934154166667,269.95218625,275.13485541666665,276.5545604166667,277.36195791666665,269.42441791666664,268.34731916666664,271.9857304166667,271.09960083333334,271.8779354166667,269.7969133333333,269.5242866666667,261.74971666666664,280.7511141666667,267.26557,269.55553875,273.1267245833333,270.28487958333335,266.5032558333333,278.81507875,109.01,7647.6855424396,127.33366229399999,36643.566852984004,5870.231219249,25.5153121275,946.0309230488999,1592.8299586638,412561.20168719,8138.871957986001,5889.9419401000005,12786.55337049,6790.15211400007,25193.933594739,42526.950990210404,3423.252007318,1985.683983283,47346.493988541,43.559637312,34479.6427649642,1713.6360226670001,1336.198600866,1958.775574,102.97623809,10035.940952564,111399.246749412,34746.087446968,9663.560668301001,24.9015874125,44231.95711632,8.4962207252,50.33639841,47715.869320982,45808.70188166054,11893.02,23620.08,1465.67,73529.46,76128.16,16574.34,384739.9,11580.88,15238.66,202951.2,456.25,69179.75,2713.09,44006.92,25534.9,37638.12,149345,69670.01,24829,31062.74,35280.49,13544.87,1
2024-01-10,227149.2,38201.9,287373.5,133419.4,195831.7,12680.2,220887.4,1672488.8,115361.9,28360.5,153188.5,788198.7,273765.7,1939988.6,54203,123390.5,85172.9,935849.7,33711.2,19924.8,24050,10394,26976.3,359345.4,471646.5,483475.1,160002,159807.9,137361.6,470279.3,42903.3,87722.6,92.87656277083329,68.8693432020833,86.39699187499997,47.38423224166663,81.20574786499996,64.50830004166663,89.39728723649996,58.81647729624996,49.20810673749995,18.42518750833329,10.531896702304124,81.56530179416663,50.6800525370833,3.143929758749954,45.55959086620413,76.05510702499996,69.9196729608333,36.96213359999996,2.7224613812099516,57.690801914416625,8.88753837999996,53.877714333333294,11.563677955208293,95.69493526666663,100.17843770416663,45.5941140958333,7.767068362499955,36.265760474233296,59.87997947949997,78.78011143204164,85.73801684583329,9.36879191958329,69.83170908333331,64.67757353958329,57.0764529427083,274.8517675,266.90742666666665,269.5111529166667,268.84521,268.27533958333333,268.0402216666667,285.2345325,265.7897491666667,267.5084004166667,272.3493054166667,274.11669708333335,276.5015466666667,278.9703525,271.32231041666665,272.2562545833334,270.61057999999997,268.66934499999996,275.2957108333333,274.48265375,276.33961833333336,274.11102166666666,269.2669016666667,274.65424333333334,271.9100720833333,270.980735,269.59441458333333,269.9216308333333,265.7450608333333,282.07804375,266.6462154166667,268.0762520833333,273.3258175,269.39689333333337,266.9767504166667,276.18771375,112.03,6417.5937179541,29.86967493392,13572.634113948001,2374.1060412197,20.370769815,417.5962601441,1107.335865552,149329.09243494,9390.5280766297,4593.2852024,9557.206059497501,46690.6881404026,30028.163543397,43020.3474131641,1029.4900159973,54.881480928260004,33638.589694072,28.0123668,13380.6518087966,1899.4325532090002,433.43856006880003,1793.42216928,10.77147750616,442.20867860196,62089.617528163006,46711.750021208,16831.806613214,27.3568462125,15799.578574643001,3.127211479652,53.21847615,21626.5002621484,1691.50964479678,12375.15,23456.02,1469.06,71314.77,77164.78,14758.49,373720.85,11464.33,15430.61,201562.87,481.66,65340.17,2664.67,44064.07,27036.95,38059.27,150220.68,68764.64,24467.03,30937.11,34277.37,13164.76,1
2024-01-11,230209.6,38943.7,287058.1,134295.2,197023.8,12575,221435.9,1684429.3,114860.8,28857.7,155772.9,794778.7,293593.7,1920828.5,55074.5,125462.2,84641.6,950045.1,33789.4,20126.8,24119.9,10550.9,27375.6,361157,467943.1,478795.8,160854.9,160591.1,141251.1,468074.7,43515.1,88376.8,76.41086515416663,71.64167766541662,86.94511677499996,54.305358233333294,96.34066219416663,75.05980955021663,117.64767618991664,54.04671257416663,44.241247166666625,26.962840316666625,18.33058057842079,73.85196208749997,82.35137706416664,6.429934618333288,62.22164173233747,74.20287392916663,68.01397664166663,29.64769427499996,1.993636587958285,65.03962917166663,18.674501091666624,60.2997823333333,18.774792520583294,99.7622541458333,97.9674105727583,29.554599920833294,6.951959649999954,22.90504874979163,89.00307526687497,74.23368290804163,72.79910494583329,8.015161444166624,79.06718789999996,50.73172583999996,74.16015522406246,274.9613454166667,266.9857283333333,269.08141125000003,270.35502791666664,269.48488375,267.18158124999997,285.18478625,267.36391625,269.0344825,272.47516666666667,269.61377583333336,276.72988749999996,277.65942291666664,262.26423083333333,273.349275,270.1805683333333,269.07728249999997,277.68484958333335,275.53130416666664,276.40704375,272.52586333333335,270.57537625000003,271.32738875,271.21681416666667,271.36664916666666,271.42786458333336,269.53191291666667,270.12943375000003,280.39776333333333,268.18043458333335,267.2936720833333,271.00049125000004,269.28488375,268.24885708333335,275.11298833333336,109.35,4614.92164944441,9.283267181424,10475.923699332001,1768.7932283731,35.83459632,197.5495689289,904.61854044,118072.734521695,19891.0735202564,5600.8210012,1883.031654975,48813.2326104667,24160.480553457,99708.470516529,473.15837640499996,1092.3358971,17903.1061870595,36.192492576,21137.3225539288,2493.318827482,541.698131456,2400.05771606,3.3974772209009996,508.9770369056456,16025.924592930201,36789.468635868,48791.629417554,37.67735535,28625.370151156,4.5862440798719994,28.51197609,3410.48202405536,32871.0794900866,11969.67,27192.48,1429.07,70881.94,70443.38,15327.3,365547.6,11395.84,13675.15,205543.32,477.9,57349.04,2650.72,43663.76,25265.52,38039.51,150548.6,66265.45,23811.08,30300.82,33279.87,13508.56,1
2024-01-12,226676.2,39124.1,282145.3,135237.8,196566.3,12540,217080,1637813.2,112053,29596.9,153339.6,797210.9,309385.8,1908505.9,54651.8,124933.6,84227.5,944826.9,34676.7,20426.1,24573.8,10875.4,27438.3,353140.5,461745.5,474647.5,160340.7,160295.4,141308.3,459389.7,43440.1,87973,106.88287822916664,52.725259876249964,43.629769533333295,30.93776517083329,79.41203822916663,79.8621947188333,110.61898257220828,30.333963454583298,28.72746722499996,21.922110881666626,7.3603176446082905,86.5974510208333,102.8241984197083,4.703885034583287,66.30768973086246,61.7437194708333,46.8241966858333,27.77261200416663,3.257352111166618,86.7556037958333,13.283979859583292,49.53854287499996,10.43760699137496,75.7595501083333,98.69188228942495,23.614842416666622,5.611961942831332,31.809001396583295,98.57627053141664,56.40983139133329,50.722288887499964,8.001510014999957,63.52548150833329,43.58185270499996,76.52419817029163,274.3729266666667,268.58073083333335,270.1360829166667,273.5952741666667,270.58876416666664,266.66751958333333,285.5267891666667,270.33828208333335,271.2974758333333,272.665495,264.8274129166667,277.4066854166667,277.02173791666667,256.5178154166667,273.0408141666667,272.00030791666666,271.5322645833333,276.31498500000004,274.06245916666666,276.23118708333334,268.74128041666665,270.56515333333334,266.63217791666665,270.1899633333333,270.94633416666665,275.62567041666665,268.67581583333333,270.22147791666663,280.44049791666663,269.11330875,269.57421375,270.40024208333335,270.77941625,270.1008233333333,274.4733075,106.72,7757.5435140157,115.9961827037,2016.6702941658,2448.7749342112,39.885972525,2075.49436792,1203.7055320968,166305.971564475,36067.226397356004,3748.3231066,5049.665214525,58313.143362002396,8967.0692500182,70868.1931733055,2143.1450327715997,1663.7896617860001,3952.54958267356,23.141319744,30440.4564283832,1673.5041000924,134.08241658168643,1527.890626228,73.69997402999999,6717.040804952,16220.023033831902,33052.845100223996,37367.913631535004,244.36334825,29225.54273211,15.0571058248,30.20312232,6786.7318086391,69086.009417999,11828.28,27960.28,1462,70250.26,70947.63,15088.24,362964.68,11221.97,12736.51,205030.07,482.29,53071.6,2689.8,43761.93,25154.24,38813.19,150012.8,65403.53,23230.63,30878.22,32598.7,13426.35,1
