date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK,wind_speed_CZ,wind_speed_DE,wind_speed_HU,wind_speed_RO,wind_speed_SK,hydro_energy_DE,hydro_energy_FR,hydro_energy_RO,hydro_energy_SK,time_series
2020-05-05,13.34,13.24,16.01,11.15,13.01,0.00276976809996074,0.00116185447379556,0.00186784748362919,0.0030713676195628,0.00252383994876193,611.42,231.732970590041,208.430831053072,244.007694482909,194.208025175748,229.450018211402,-2727589.6,-543544.3,112970.4,81535,-20689,7.25505704264125,7.15646635415531,5.50192191226946,3.80269735115497,5.50326390541299,3205.33,38224.89,17593.3,1276.51,1
2020-05-06,8.52,10.61,12.31,10.83,9.27,0.00536821700844816,0.00168376440609655,0.0033743915064144,0.00628372501613885,0.00495556258980879,578.98,166.794402289148,202.133918838997,214.880810083604,169.372849898381,186.389943497887,-2724590.9,-529350,114362.8,83845.4,-19821.7,9.66473820490194,9.27251628618544,7.07167912302937,4.37270906844274,6.5982299252043,3178.5,38363.09,17605.77,1280.36,1
2020-05-07,8.61,10.41,11.05,9.47,9.18,0.00467286521421383,0.00137987850923291,0.00289913648302521,0.00788145529570909,0.00277717109816055,648.39,149.914060475636,215.807660578649,205.502323309954,175.387780930245,195.038691937458,-2726953.7,-528351.8,116206.9,85635.8,-20894.7,8.48743241546851,7.19247346908891,6.80786398793538,3.88148665606255,7.00233141325828,3266.16,38256.19,17789.31,1280.47,1
2020-05-08,10.07,12.39,11.38,10.50,10.44,0.000671762594785621,0.000136691936554072,0.00979311594957055,0.00453409861425078,0.0143573935550791,652.35,215.068101469981,262.13146188423,126.002579334401,207.595518570173,138.406771591014,-2742175.4,-575441.1,118019.8,84072.7,-24325.4,9.86714899579648,5.31463127822779,9.90269647832856,3.98295783815017,10.7030517417187,3263.85,38253.43,17700.12,1280.79,1
2020-05-09,11.07,14.44,12.99,12.50,11.63,0.00154056595636405,1.63230909841498e-05,0.00572097998426602,0.0023875853707724,0.00569246190710971,592.25,210.004327100105,282.227544660833,157.92321807315,241.739711880603,154.157551534712,-2756527.4,-824417.2,107123.1,69246,-29818.9,7.77514183840838,3.18979929765774,5.59621795510352,2.20211115040438,6.72758030900097,3261.47,38762,17812.7,1279.7,1
2020-05-10,13.46,12.63,14.01,13.83,13.21,0.00231095343845293,0.00461028875181229,0.00602598601384265,0.00224652037291448,0.00361456522654291,377.53,264.513245700725,199.30993350073,151.19563850076,248.115068810503,201.227988792325,-2759839.4,-930286.6,100340.4,50939.5,-29477.9,4.77986996174319,6.07187541691967,4.1406608542793,2.09203344499528,5.17465885107167,3282.15,38745.25,17786.41,1269.81,1
2020-05-11,8.24,8.63,12.55,13.89,10.67,0.00357538376882619,0.001190522288538,0.00548975304246088,0.00444129732821038,0.00230792697821818,488.58,156.231540304139,213.426506967874,144.821611093398,202.485953375059,141.460219873674,-2728999.8,-578136.1,113269.8,76231.2,-21058.1,7.69020492099255,5.77486784545948,7.57939031775197,2.9783017215617,6.25008776657446,3245.19,39233,17842.41,1269.68,1
2020-05-12,10.16,10.62,13.37,13.85,11.51,3.20480298812868e-05,0.000639478016565593,0.00321101317276898,0.00409483939478971,0.000463640563694517,588.02,259.461900857316,224.969750926098,201.559500425344,196.374778816592,215.917032087037,-2728049,-544321.6,114917,81728.3,-20301.6,5.39114252744034,4.41620442441534,5.9136481564827,2.77017724591246,5.66117047810936,3261.97,40053.57,17942.63,1270.4,1
2020-05-13,11.11,11.60,14.81,13.86,12.16,0.000738359878079818,0.000893343654646318,0.000796351150044205,0.00737801778488837,0.000683422648232794,764.49,209.178994991689,210.682512941813,251.779537852895,168.608008686728,214.4247836035,-2728069.5,-539377.5,113670.7,83714,-20061.8,6.49928652251765,5.21680695715117,7.0277753330234,3.2804685675405,6.62486595133993,3008.71,40001.58,18119.65,1274.17,1
2020-05-14,12.24,12.35,13.67,13.73,11.70,0.00153217571570044,0.00133799333547121,0.00192337716192742,0.00668396437666656,0.0037331988743886,668.30,229.833006495323,211.855814579448,170.678171154932,160.446275762595,160.972521810564,-2729752.8,-547309.9,114210.8,84473.2,-19718.2,6.50882717792001,5.6301644005526,7.72555191281247,4.99684404550491,7.37069031480406,2868.32,38856.37,18309.51,1275.31,1
2020-05-15,10.86,11.36,15.38,13.64,12.24,0.00239957784634672,0.00380045597358908,0.000830846426228589,0.00643035958084986,0.00155918145864381,591.67,100.146970201131,109.820272473851,268.303937588113,167.367137730055,230.220718442944,-2730840.1,-567996.7,110506.1,83319.4,-20942.2,6.44634282858769,8.11527287366987,6.0323534104249,4.359643008871,4.98042750829576,2647.07,38466.79,18126.41,1288.65,1
2020-05-16,9.90,9.58,14.97,13.54,11.54,0.0048154600880095,0.00466713134220593,0.00239839462115455,0.00206659044124571,0.0021588477660135,461.73,153.36506226997,174.423453636285,223.650628207656,235.116272191852,177.244002064615,-2755266.8,-785212.4,101084.9,70059.8,-26692.6,7.08503990458087,8.67144731914222,5.3438539015074,4.18595693771392,4.77099305323687,2755.62,38188.06,18230.91,1287.01,1
2020-05-17,9.44,8.51,13.71,14.40,11.21,0.000868857099802669,0.00153489519498405,0.00797045225167154,0.00182769207792037,0.00208493931373463,238.08,265.386200308819,229.397265644158,177.876891937608,260.164182510377,192.99028984374,-2759409.1,-885705.4,95047.5,55947.9,-29378.8,6.98780633613342,8.11062028321052,3.70830331078481,3.07578650579484,4.07374676837548,2596.19,38817.48,18430.49,1285.1,1
2020-05-18,7.83,7.68,15.05,15.37,11.67,0.00927189700013453,0.00207961613974765,0.00730462016812425,0.00341513850851992,0.00450211363812447,569.24,174.169577101145,217.393712437165,174.908945785009,228.545184954348,161.118936536635,-2730347,-541398.9,106511.2,76315,-21241.3,4.20240053332474,4.86118617465126,3.9970582126466,2.63084078970274,3.65076916052708,2590.1,39544.13,19313.97,1302.12,1
2020-05-19,8.72,8.07,12.58,16.11,9.88,0.00043542262799794,0.000972794419184845,0.00942199488160562,0.00583033741160013,0.0125813412424999,667.97,233.742969288056,248.241076772283,139.763829458905,223.953335945827,120.865228700694,-2727846.7,-497399.8,111800,81040.3,-19100.3,4.79401908306264,4.07893989022543,5.8425712438927,2.69917140264562,5.9088006927634,2568.58,39476.45,20529.81,1283.63,1
2020-05-20,10.59,9.67,12.51,13.68,9.68,0.000191850295681424,0.00225646583517213,0.000271894683145654,0.00744275502420985,0.00274774503145789,820.53,280.956590917542,217.334238265875,224.255288642811,172.182232409192,200.056368628193,-2729329.5,-516992.1,111753.5,84069,-19649.6,3.09514520736414,4.26556928997564,4.16707502401152,4.01876909298722,4.86440663865486,2677.53,39361.91,18390.08,1277.85,1
2020-05-21,12.08,11.31,14.68,14.23,12.18,0.00257700463505422,0.00445645208333279,0.000453583355101141,0.00189877693433004,0.000459597775006245,517.65,239.555852832892,222.306838905616,277.850878876726,272.30593972641,282.810274652634,-2730666.5,-807733.6,110712.3,76500.7,-20419.3,4.79074812280468,4.49481244526732,3.27933202929291,3.37068679624241,2.91254544251957,2614.7,39951.2,18550.36,1280.9,1
2020-05-22,13.63,11.98,15.25,14.89,14.19,0.00415007214134834,0.00242894369306136,0.00549741470350595,0.00298566696525632,0.0055143900657461,516.08,206.783477319595,192.058819701844,158.333830953464,224.955410878966,216.424355359395,-2735149.1,-663725,110042.5,80250.2,-20882.2,4.65010569864713,4.45670439420888,3.65997612252299,4.27234965414192,3.39750980709974,2601.77,40105.92,18970.18,1283.06,1
2020-05-23,13.48,12.32,16.12,14.80,14.36,0.00723179309303478,0.00403887453979234,0.00466120081585547,0.00447460393722344,0.00608742020056866,213.75,127.003351730654,159.259463480008,181.68634480525,217.00493898256,169.457496829522,-2759343.2,-787869.9,99268.6,69661.5,-26705.6,2.97991014854059,4.03531083625951,2.85702977641775,3.83286655432893,3.02081259728266,2708.36,39701.94,18921.05,1288.76,1
2020-05-24,12.98,13.90,15.33,13.78,13.08,0.00377579242857004,0.00193806474676518,0.00423627703455561,0.00467978486280085,0.00632191009318373,-519.68,170.849960017069,196.630531327914,204.528621088388,217.6796478457,155.567198214859,-2764580,-925040.9,91697.3,57570.4,-29004.6,3.96268017426178,3.63506066483552,4.76393076709334,5.46844983184063,4.08297508973897,2576.34,38957.99,18224.9,1218.33,1
2020-05-25,13.48,14.59,15.99,14.38,14.24,0.00181871375700409,0.00149286341590237,0.00312130780275821,0.00294666712325435,0.00250990623944853,536.45,186.901284191621,225.3117204279,235.573756107215,192.719057479087,162.772293811426,-2738028.4,-622292.5,102619.2,76190,-21193.6,4.03749447210977,3.25145154408882,4.74143879786598,5.45278420702265,3.32709535727234,2759.52,38306.46,18491.39,1214.07,1
2020-05-26,15.26,15.26,17.04,16.12,14.99,0.000790299262102182,0.00182679100995462,0.00211165792198474,0.00240854595457086,0.00396575156841176,870.11,268.282067359096,207.572150353394,251.751041118707,243.712481201983,233.651154831488,-2737048.5,-597334.7,105804.9,78633.5,-20172.4,2.96734298179232,3.65690730673432,4.53359030717635,3.05915430636826,3.23708565006831,2730.65,38135.3,20689.41,1236.38,1
2020-05-27,13.57,13.45,18.21,17.21,15.33,0.00556638999887426,0.00564211709874709,0.00666517779785461,0.00368333354578813,0.0137633335856674,620.56,139.018336870263,184.724929364456,188.342946467084,232.881237499973,151.025429446888,-2735456.7,-594763,107056.1,79651.1,-19239,5.49773633854036,7.12443020063612,6.18400885203858,2.98115388991277,6.04811569412276,2759.01,40151.41,21287.21,1240.07,1
2020-05-28,10.51,10.15,15.29,17.64,12.45,0.00372083033542437,0.00388677348836019,0.00218659412800312,0.00363783193214909,0.00484825205764269,562.08,194.349885937998,123.86478849535,224.874262492897,242.483808401747,184.303166330018,-2734880.8,-568260,105703.6,79282.7,-19749.7,9.67178818042572,10.3400694761737,5.18162435056722,4.3617126079046,5.34738257323214,2637.5,39910.66,21775.92,1232.16,1
2020-05-29,12.65,13.40,16.20,14.65,13.18,0.000303147556847367,0.000152334677886042,0.000192709322818878,0.000526679552318914,0.000700124770015209,592.56,262.653525544939,240.612569398164,280.462137918824,268.908403961407,249.609071995622,-2739613.9,-644774,104352.8,76559.3,-20804,7.68689946941934,9.09354243793324,4.7170654474541,6.20021050556924,4.74868692490426,2657.87,38338.24,19233.95,1188.48,1
2020-05-30,16.36,17.74,18.77,15.72,15.87,1.59102138439838e-05,0.000388245290938855,0.000150354962476623,4.51277187705874e-05,0.000120276835230827,367.37,291.655317217337,265.536528378163,299.334096257869,305.431959132402,283.79774925563,-2765376.9,-900301.1,94096.8,64188.4,-26989.4,3.30566475937734,4.49099585051827,2.49885752763343,4.5672832439693,2.25441321947424,2628.81,38721.23,20581.09,1181.64,1
2020-05-31,18.53,19.10,20.58,16.47,17.91,3.89060217259636e-05,0.00704615478018792,2.66457813806864e-05,0.000434154576025883,2.84920873679589e-05,53.07,279.114974043714,182.767220005837,292.370769704292,275.388404918917,290.832276539668,-2769627,-1115479.8,85946.5,53937.9,-28776.8,5.40682935331662,4.8466547983348,3.4464566190058,4.21701930156578,3.60509182341154,2838.56,39097.18,21382.75,1173.68,1
2020-06-01,17.39,16.06,21.85,19.69,18.57,0.00660571977429931,0.00792140976230762,0.00764536300821432,0.00331434182888857,0.00256224968965856,303.56,162.350250181462,162.50729446502,233.467418247712,281.440252304087,196.564680176662,-2742375.1,-1062675.2,86473.9,74638.6,-20315.6,5.58989600536988,6.64212213109871,4.86742083225036,2.65522815398761,4.27609075747274,3347.17,38927.05,23205.2,1180.56,1
2020-06-02,13.40,13.51,16.75,17.18,14.35,0.00172462738237751,0.00284702746616622,0.0103273643507863,0.00779363758121012,0.0164994417058891,662.65,221.878550883666,177.08295479841,202.959647772264,159.505879356838,187.570942966325,-2740803.2,-706667.5,101205.6,79034.3,-19343.7,7.88416270706063,7.58201177306042,7.86716602069013,5.78453910956135,7.33720642929101,3392.34,38995.65,21917.23,1199.51,1
2020-06-03,14.31,14.85,16.29,13.83,14.14,0.000932567366882292,0.00470803945943945,0.00279294368440684,0.00787625988948688,0.00325424695697374,721.13,160.644103122313,91.1068576194117,225.272582214025,135.163472231131,216.127899838483,-2740849.5,-651664.7,105635.7,79910.6,-19383.5,4.75427045036385,4.92885669913829,6.95324601311995,6.10910664453558,6.91823944941194,3359.11,38856.83,19196.23,1205.24,1
2020-06-04,19.05,19.35,19.61,15.84,16.94,0.00415251660342557,0.0065357115151352,0.000199955528308713,0.00784256879481204,0.000385788394763688,678.59,220.669456264545,201.492771017305,232.586896654182,181.853703795413,198.415504863565,-2742232.5,-656167,107402.5,79757.6,-19181.9,3.18835808877059,5.76132501137064,3.01471812735964,5.70486789670244,2.64014492979657,3348.58,38698.95,23812.59,1182.46,1
2020-06-05,15.53,14.15,18.62,18.07,16.11,0.00293911960488903,0.0015390304360814,0.00341244596812422,0.00470034160656508,0.00899161478109794,636.81,247.490405429976,210.139544123344,165.472497929825,231.984031538405,197.213010674697,-2746775.8,-724599.6,106384.2,79356.8,-19893,7.69916131935593,9.0150959408121,5.11403676578091,5.3130548784077,5.09481806873901,3367.43,38776.61,26994.27,1162.4,1
